,Code,FCI_trend_mean,FCI_trend_sum,FC_trend_mean,FC_trend_sum,FHI_trend_mean,FHI_trend_sum,AMT,ATP,system.index,DroughtFrequency,DroughtIntensity,Lat,Lon,WildfireIntensity,Windspeed,WindstormIntensity,HumanFootprint,FAarea,PA,Population,RoadDensity,DEM,Slope,Accessibility2City,HMI,SOC,SPH,SWC,FMI,DePOP,DePOPfraction,PopulationDecrease
1677,1676,1.43E-05,0.008926187,0.010123578,6.286940552,-0.001913725,-1.162854536,283.6134983,776.0871281,0000000000000000068c,24.32884458,1.465180765,42.1143,1.11433,0,25.98144657,0,12.73925675,0.368021828,32.42504041,2513.478115,209.6872468,954.0461528,0.330946205,57.78169299,0.215632705,2.965991963,70.50986939,31.88031418,2.842265923,0.628668666,0.028499993,-446.0701542
1678,1677,7.40E-05,0.046359496,-0.02467838,-15.46047289,-0.001585525,-0.990045635,282.2895418,839.7206901,0000000000000000068d,21.83204228,1.455082492,42.1405,1.41414,4,28.464215,0,11.8349421,0.769408141,40.98770414,3382.660775,273.9459203,1057.133104,0.378724605,57.11275,0.204413189,3.153706139,67.83084734,32.12033622,2.823314123,2.34348445,0.087321815,-967.7289968
1679,1678,0.000431438,0.270711225,0.027339079,17.20893177,-0.000814829,-0.512150515,281.3955938,875.2048332,0000000000000000068e,20.78574643,1.451662417,42.1657,1.71418,0,31.26610795,0,12.89006503,0.853881515,54.47334997,16399.56983,325.8596164,1298.094383,0.378724605,51.49486998,0.247094474,3.574433926,64.70247966,31.40970673,2.749085836,35.36720848,0.424359058,-3090.110847
1680,1679,-0.000788739,-0.491665606,-0.064503126,-40.59371435,-0.000535665,-0.336439938,282.284713,997.502487,0000000000000000068f,18.99761779,1.475410548,42.19,2.01444,0,30.50154245,0,12.04411942,1.315052367,35.53658186,9688.795022,410.1437937,1068.555373,0.385415848,49.9670965,0.283804897,2.905997362,62.25015229,30.71020407,3.147627699,80.85978197,0.518429532,-1245.856456
1681,1680,7.99E-05,0.049216345,-0.034049567,-21.42105006,-0.001284702,-0.808223675,283.3460652,1261.712371,690,16.12105678,1.445107629,42.2134,2.31491,0,26.63804012,0,16.00612505,0.974572196,52.31724559,27527.94769,418.0185001,967.1114714,0.423045665,42.94910905,0.368711596,3.345020124,59.47662584,30.06050299,2.83191947,30.26808962,0.296012343,-10978.19412
1682,1681,0.000552956,0.342080152,0.002725702,1.713483078,-0.00274255,-1.724074536,285.8049285,1257.494531,691,17.67465652,1.476182554,42.236,2.61558,0,21.54393697,0,15.49648849,0.121062938,68.14150462,40102.36473,321.4770621,513.115724,0.423045665,32.75211575,0.352845136,2.715699156,61.59670269,30.66837752,2.388854336,125.9736792,0.23173985,-15635.78133
1683,1682,-0.000397494,-0.231559812,-0.068155152,-39.7037168,-0.000311992,-0.172855801,287.8715091,753.2957985,692,21.01564034,1.448507025,42.2576,2.91644,409.2823529,18.97430684,0,25.22421285,0.27047428,11.66964286,65389.73608,1044.877161,113.0810786,0.423045665,24.67145802,0.487408448,2.090464194,72.87388468,29.12056542,3.247834422,460.6634366,1.729663703,-24380.23492
1684,1683,-0.000175515,-0.052759927,0.078825521,23.61612602,2.74E-05,0.007363483,288.5227596,635.4708972,693,22.53761432,1.403302266,42.2784,3.2175,28,23.04568124,0,27.40237495,0.053278188,33.91386084,37484.03582,2264.288786,103.8800458,NA,35.9363035,0.507462252,2.232626726,70.60926444,30.60937881,2.080301129,27.9770422,0.198869747,-16107.65026
1685,1684,0.00040787,0.107855258,-0.045307068,-11.9072305,0.000625924,0.155268543,287.5392827,766.6523324,694,NA,NA,42.4974,8.65962,30.4627451,26.71725373,0,11.12431066,0,34.34265255,5391.118178,706.7524504,288.7647809,NA,90.06097596,0.212706946,2.788873935,63.01107574,30.06148884,2.87903036,1204.185641,1.373574011,-182.9212036
1686,1685,0.000196219,0.11801432,0.026469523,15.84621358,0.002273477,1.286654449,286.6550958,836.9557297,695,17.03755521,1.591130026,42.501,8.96274,472.5294118,27.48411521,276.273955,10.60794501,0.116761144,74.54921068,7592.406104,383.5246933,848.9028912,NA,81.40639628,0.229549229,3.728473696,63.7744116,30.11531587,2.593057922,271.9764713,1.169825707,-3051.080327
1687,1686,0.00090542,0.546405158,0.116553611,71.38702973,0.00070555,0.401278069,287.3788806,889.2487525,696,14.99833245,1.694197228,42.5037,9.26589,409.1294118,25.25364499,0,13.23427467,0.115377046,45.13430081,9151.74703,476.1432614,574.7443527,NA,54.33637687,0.299836645,2.691303896,61.59268968,30.70838058,3.369440446,398.6956055,1.465072145,-3256.385144
1688,1687,0.000874423,0.219432241,-0.006249071,-1.574422706,0.001405889,0.348583284,288.8047978,835.0094528,697,14.75880051,1.701271772,42.5054,9.56906,68.57254902,21.86604154,0,28.10756974,0.17003806,10.44676011,21038.95426,588.7352411,141.2495508,NA,59.41260493,0.462218344,2.554410133,65.13941484,33.06468767,3.349165213,2439.162005,2.996325664,-11870.21915
1689,1688,-0.000234447,-0.006125052,0.188228447,4.917560459,-0.000175568,-0.003884518,NA,NA,698,NA,NA,42.5062,10.1754,0,,0,13.31959963,0,1.627353552,4.439171189,0,19.77244645,NA,185.4443114,0.389067929,2.638497653,66.05164319,26.10798122,NA,0.01911138,0.00943399,-0.426408887
1690,1689,-0.00085901,-0.132199925,-0.028151997,-4.392373996,-0.002168036,-0.303023484,289.1737959,850.5047711,699,22.00595979,1.526422216,42.5005,11.0849,0,25.17833488,0,22.89425045,0.14856149,18.34784788,14682.53191,1293.636389,70.5608045,NA,89.84933867,0.546021436,2.186622589,68.5731069,29.75635773,3.669911915,2160.944628,3.852614776,1107.033835
1691,1690,0.000216958,0.10932558,0.028632907,14.37192287,-0.002176482,-0.992074608,288.6178342,891.7912373,0000000000000000069a,22.07291321,1.524533474,42.4968,11.388,0,24.04441137,0,20.71209639,1.106467872,17.52043371,13939.09657,469.0922573,97.15983036,NA,80.63830493,0.556730797,2.087009749,72.10106475,29.82248644,3.508125145,1943.139995,6.409027475,48.14190181
1692,1691,0.00027584,0.148909506,0.057826153,31.44949037,-0.002088675,-1.053879851,287.6319497,925.7235826,0000000000000000069b,21.85676989,1.512466652,42.4922,11.6911,3,22.80609864,0,19.12621176,0.312505907,15.0536089,16189.69813,423.2667237,228.8326045,NA,70.30296747,0.596410809,2.342220134,69.88527444,30.36133297,3.480658651,2651.239934,4.963592605,1343.9937
1693,1692,5.03E-05,0.026766485,0.036987932,19.72457613,-0.000899719,-0.443522536,287.2758995,984.0965011,0000000000000000069c,21.93387652,1.521495556,42.4867,11.9941,0,22.0261167,0,22.86762113,0.052142044,19.13272495,70238.75789,842.3778583,309.5980144,0.504084885,48.79542922,0.712009793,2.146938489,69.58359101,29.55148097,3.436302877,3944.32942,9.031859988,-3477.541716
1694,1693,0.000816724,0.50380025,0.179551041,111.4751441,-0.001237538,-0.760906029,287.3133656,1036.643579,0000000000000000069d,23.0243106,1.525816128,42.4802,12.2971,0,21.30454867,0,27.49684579,1.858475658,10.18542361,60302.77272,655.5146717,271.8946574,0.504084885,24.89479801,0.617324715,2.496164758,69.50617444,31.85733303,3.189533982,4447.31466,10.43016637,-6896.897085
1695,1694,0.001030254,0.624677108,0.113949104,69.66088564,-0.001667839,-1.002299512,286.2513032,1035.831146,0000000000000000069e,22.58665788,1.529581381,42.4729,12.6,17,21.37460654,0,24.38235454,1.686982639,13.57086972,108514.2951,730.8333218,384.9701321,0.504084885,11.09343923,0.592980602,2.945058221,69.75445496,33.0246807,3.404812177,6992.496897,10.51134449,-9761.847198
1696,1695,0.000807976,0.486575909,0.109283247,65.81208542,-0.00088931,-0.530220542,283.8697429,1032.31907,0000000000000000069f,21.3811452,1.548476125,42.4647,12.9029,0,23.66572736,0,20.77262139,1.861510148,47.85366916,64180.58355,848.9604084,837.6137757,0.444247756,26.46778264,0.518878766,4.347590404,66.74706728,33.53007499,3.242936614,6018.304407,8.202640172,505.6697506
1697,1696,-5.87E-05,-0.036231709,0.023981816,14.81831712,-0.001332147,-0.810311147,282.8628735,1148.57594,000000000000000006a0,20.0431202,1.56093367,42.4555,13.2056,48.99607843,26.50231647,0,17.32006566,3.403311559,28.56570334,28111.92429,514.5045046,1058.101245,0.077906698,48.59626229,0.440589947,4.644705814,65.27776963,32.38317839,3.260407415,8631.402859,4.210124657,4380.171606
1698,1697,-0.000428868,-0.219275883,0.088302704,45.06000425,0.000498292,0.238486689,282.1256183,1121.108079,000000000000000006a1,20.77178476,1.522722679,42.4454,13.5083,39.00784314,26.15253051,0,14.40572629,4.451520866,76.24777686,39796.32356,637.3138293,1284.842029,0.077906698,50.00847103,0.381666686,4.998408894,64.50336987,31.92669796,1.982243637,12970.68252,4.685609571,9378.493067
1699,1698,0.000105614,0.057190131,0.030624389,16.55638555,-0.000463966,-0.247388661,285.2184647,983.7757234,000000000000000006a2,21.6234616,1.523983972,42.4345,13.8109,59.99607843,21.57287114,0,20.53930898,3.532687687,42.47414972,25116.19226,613.4434899,768.0722442,0.077906698,36.33905326,0.510494646,3.571080604,68.59143453,32.24305326,2.559248555,6035.312538,9.695734324,2799.577102
1700,1699,-0.000354602,-0.184423686,0.043992596,22.92393805,0.00080341,0.372517695,287.9264477,876.7846495,000000000000000006a3,18.80424636,1.557644112,42.4226,14.1134,0,17.75784227,0,36.66286826,0,0.988143963,279164.7789,2162.19585,125.9088054,0.077906698,7.51603119,0.735474447,2.060231312,76.6385505,31.36182978,3.375,8436.839302,14.70856572,-58247.68087
1701,1700,0.000886545,0.149940792,0.05343134,9.036811123,-8.49E-05,-0.013340974,288.1868102,819.0519522,000000000000000006a4,NA,NA,42.4099,14.4158,0,19.99559762,0,36.73828172,0.649909103,0.490182978,43567.36862,2456.022402,97.76697843,NA,8.546947005,0.649221851,2.175439236,72.67907377,30.43445394,2.815854666,5472.456898,6.355210875,2633.530584
1702,1701,9.98E-05,0.000199634,0,0,NA,0,NA,NA,000000000000000006a5,NA,NA,42.3142,16.2273,0,,0,2.171130419,0,0.043166231,1.22289269,NA,17.18004744,NA,234.5,0.112019412,9.4,67.4,38.7,NA,0.299072281,0.011828176,-10.13619957
1703,1702,0.000244731,0.026624799,-0.013504357,-1.469168089,-0.000754246,-0.068269585,287.2346879,2136.703357,000000000000000006a6,13.63480377,1.614895476,42.1101,18.9328,39.40784314,24.70595014,0,24.29398994,0.512716283,1.295264375,8315.559506,318.0512752,379.0298323,0.210821554,46.79175672,0.452135795,4.136629388,64.50020887,36.0678979,3.207254278,1767.891325,0.535173803,-994.847382
1704,1703,-0.000805324,-0.380286861,0.000837838,0.393126868,9.86E-05,0.041716806,288.1978982,1974.967801,000000000000000006a7,13.72277131,1.591303519,42.083,19.2323,352.4352941,25.30991593,0,15.25672819,3.598534257,23.09059703,31635.06802,349.0539375,313.0000153,0.210821554,72.81406287,0.412120361,4.023582553,66.18249486,36.6013766,3.291336997,5140.302194,1.786021885,-6833.470204
1705,1704,-0.000924139,-0.315587996,0.084588251,28.801802,-0.002236721,-0.54023398,287.0827529,1878.081277,000000000000000006a8,16.24403975,1.568792539,42.055,19.5316,162.6196078,23.34085755,0,22.40592893,4.359930672,36.39983218,127359.6291,1504.277081,94.97004102,0.210821554,16.9667822,0.552207868,2.465013881,70.16678462,33.05356429,3.925619835,60795.32283,14.28841574,32704.39166
1706,1705,7.18E-05,0.045090047,-0.014732529,-9.246077611,-0.001545178,-0.881593935,284.4499127,1765.640117,000000000000000006a9,16.88969364,1.570599445,42.026,19.8307,993.9607843,24.58127253,0,10.58986318,8.615475576,0,16281.64077,942.8873025,652.0286546,0.210821554,64.54615933,0.248092814,3.540923446,65.22429118,34.84497611,3.693485133,17943.75988,3.794425373,17765.93066
1707,1706,0.001127157,0.715558895,0.000113064,0.071676048,-0.002051725,-1.287686881,283.2522,1472.529845,000000000000000006aa,17.00208194,1.544323526,41.9962,20.1295,1459.407843,25.46813054,0,9.922471449,8.436422231,1.231060733,10768.68722,1232.944773,923.8392223,0.397568357,82.89435837,0.251521601,3.760644036,62.88083112,31.03999712,3.815589132,22652.27017,4.155032566,22561.70967
1708,1707,0.000240079,0.134864296,0.248997369,138.8780384,-0.000462156,-0.232540729,281.9400385,1227.43656,000000000000000006ab,15.61985833,1.468613512,41.9655,20.428,296.1254902,25.42076363,0,14.07947375,4.418060095,48.782294,32671.34388,1533.248478,1082.986418,0.420231431,99.37390108,0.354272295,4.304352322,65.48032855,31.91354609,3.355607276,30735.50257,6.144639634,27995.36574
1709,1708,0.000334194,0.105805858,0.124124032,38.92529652,0.000444129,0.120867491,279.5872215,1170.527221,000000000000000006ac,12.59649774,1.427314208,41.9339,20.7263,718.0117647,24.90892669,0,11.95719027,1.199228777,59.03581168,74449.7311,126.603647,1769.69289,0.442589223,77.18984552,0.353315651,5.717334589,61.01794987,28.73592816,3.524154372,7443.877035,0.966059489,6016.707893
1710,1709,-4.07E-05,-0.019400805,0.065922075,31.47249113,-0.000886187,-0.353870025,283.6655069,949.6941111,000000000000000006ad,13.18637711,1.432144841,41.9014,21.0243,362.372549,18.71056964,0,23.35517193,4.574459206,8.194119068,85357.23919,276.475323,821.4223995,0.255829883,26.85841206,0.566258381,3.123925864,66.42619922,28.39877461,3.839056378,30802.48563,5.974342736,-21690.56687
1711,1710,-0.000311598,-0.17783339,0.005908791,3.374104903,-0.000163003,-0.082978536,284.2625954,736.5875248,000000000000000006ae,18.69187339,1.452005545,41.8681,21.322,346.8509804,18.20470214,0,16.2641171,7.547473367,16.06907671,239647.9624,339.5625339,917.4303081,0.165557668,50.97253756,0.42221618,2.936088701,65.52324845,29.65722644,3.606233519,2219.614889,1.71078309,-14473.82771
1712,1711,-0.000863331,-0.465616319,0.090250852,48.67352296,-0.001397285,-0.552037163,285.8607321,644.9184136,000000000000000006af,19.53022365,1.475444134,41.8338,21.6194,230.1882353,17.92160212,0,18.87900258,4.423217278,10.3869258,65244.89527,260.7627769,571.9237173,0.165557668,38.86343058,0.43175346,2.679878222,69.05381489,29.79111119,4.098020317,3708.513354,2.311432185,-11755.03064
1713,1712,-0.001790545,-0.28636081,0.17550651,27.84703295,0.000710361,0.058235644,286.3011737,526.4369393,000000000000000006b0,16.10587051,1.521123858,41.7987,21.9165,200.0588235,17.99897433,0,19.93820114,0.120499199,0.291797152,30328.52553,150.4215134,359.1901579,0.192321422,55.79975218,0.546020995,1.890495,74.67642696,26.63585371,3.842555619,9549.276768,4.206890671,5032.117663
1714,1713,-0.000723094,-0.211222884,0.033871609,9.877094033,0.000285181,0.045088788,285.6388656,642.4418807,000000000000000006b1,15.02541425,1.503653234,41.7627,22.2133,121.0509804,19.1964896,0,19.45231491,0.010762974,0,31666.80244,106.6286701,446.1161456,0.313359171,72.94978989,0.517075559,1.997442368,74.39000588,27.88785499,4.028808446,4734.23426,3.684952245,151.8419862
1715,1714,0.000324009,0.172921548,0.078725463,44.51940397,-0.000754787,-0.404160383,283.5172601,848.4695982,000000000000000006b2,15.54075304,1.419101906,41.7258,22.5098,0.047058824,20.62934204,0,12.80644489,6.11024729,0,27876.1617,39.534913,957.8034092,0.313359171,118.7451509,0.304867735,3.757994517,63.20097277,30.97526975,3.838206397,3306.847144,1.942286121,17.71812514
1716,1715,0.000302837,0.18925988,0.137964805,87.2992591,-0.00041272,-0.256201793,282.3774932,963.9229446,000000000000000006b3,14.89210053,1.418043189,41.6881,22.806,163.4980392,20.88211422,0,11.20667456,11.87089614,10.06161175,13569.1265,164.4770639,1039.551985,0.313359171,159.5031431,0.376319132,3.420655137,61.77916675,28.9549313,3.826760989,3503.978636,2.943798402,2029.575297
1717,1716,0.000654169,0.378945887,0.302856939,178.5692018,-0.000458137,-0.250972687,284.2362476,1009.92977,000000000000000006b4,13.35283252,1.414314528,41.6495,23.1018,0,20.61334639,0,13.06150697,14.41755037,66.32891788,10039.82028,441.0928207,790.6525456,0.25965404,84.83933518,0.305512583,3.350555062,64.07800009,29.87883027,3.633989237,2556.541011,3.975662296,1764.103602
1718,1717,0.000528564,0.278248584,0.14364414,77.95144999,0.001446478,0.726773107,280.7964444,1042.15034,000000000000000006b5,12.82414638,1.414506359,41.61,23.3973,3,22.02607155,0,13.34186162,5.27039122,70.53119239,22235.77407,185.5988973,1129.750599,0.248264849,108.3051533,0.295708435,3.234190361,63.154482,29.99944392,3.017674774,8945.001711,4.705685278,6253.591886
1719,1718,0.000363347,0.211545168,0.214730099,127.6995691,0.000922251,0.519798477,282.3589137,985.7956238,000000000000000006b6,16.81159597,1.382450077,41.5696,23.6925,10,19.23785621,0,14.96666773,6.056700805,77.27972584,32714.5278,248.6110217,989.0169913,0.248264849,155.1173042,0.373497669,3.45626337,64.10390251,30.01432173,3.378516987,13028.28999,4.238276734,8019.266425
1720,1719,-0.000315626,-0.195919727,0.302677246,188.3780093,-0.000137488,-0.08069389,282.2709681,965.8801551,000000000000000006b7,18.67831957,1.367131189,41.5284,23.9874,0,18.57744471,0,11.86954314,9.914897594,79.34752788,17024.62565,183.8236109,842.2839021,0.228395162,151.2336669,0.374024827,2.473738289,65.27967543,28.48492889,2.99208819,6976.404207,3.31919623,4459.987885
1721,1720,0.00138483,0.837675782,0.166668428,108.3168312,0.000934304,0.607198632,281.3631267,983.8923091,000000000000000006b8,18.97850876,1.393270469,41.4863,24.2819,2,20.44705183,0,7.3857923,1.43883863,99.1945029,4334.704912,91.37398779,1181.716362,0.153251782,95.19745017,0.164670355,3.579105771,58.30178873,30.61657857,2.164385473,2150.734001,0.898310165,2130.003986
