"","ATP","y","run"
"6220",803.352530808081,4.81405317751367e-05,63
"6221",830.49106179798,5.11637798330477e-05,63
"6222",857.629592787879,5.3517719840401e-05,63
"6223",884.768123777778,3.44354592277126e-05,63
"6224",911.906654767677,-1.07363653742204e-06,63
"6225",939.045185757576,-9.65894487983201e-06,63
"6226",966.183716747475,-9.65894487983201e-06,63
"6227",993.322247737374,-1.3032740520366e-05,63
"6228",1020.46077872727,-1.3032740520366e-05,63
"6229",1047.59930971717,-1.3032740520366e-05,63
"6230",1074.73784070707,-1.4309711052701e-05,63
"6231",1101.87637169697,-1.50666937947605e-05,63
